accident_time,weather,temperature,humidity,construction_type,process,progress_rate,worker_count,risk_index
2022-10-17 09:34:00,맑음,11.0,56.0,건축물/공장,"골조, 거푸집",30,75,1
2022-10-17 10:00:00,맑음,23.0,65.0,건축물/공동주택,"해체, 철거",30,200,1
2022-10-17 10:00:00,맑음,17.0,51.0,건축물/교육연구시설,정리,5,19,1
2022-10-17 10:00:00,맑음,13.0,40.0,건축물/의료시설,"설비, 전기",50,35,1
2022-10-17 10:00:00,흐림,17.0,95.0,상하수도/하수도,"철근, 연결",10,35,1
2022-10-17 10:00:00,흐림,23.0,67.0,도로/도로,"설비, 전기",40,75,1
2022-10-17 10:00:00,맑음,16.0,60.0,건축물/공동주택,기타,70,35,1
2022-10-17 10:30:00,맑음,17.0,44.0,건축물/교육연구시설,기타,90,19,5
2022-10-17 10:40:00,맑음,27.0,60.0,건축물/노유자시설,"철근, 연결",40,19,1
2022-10-17 11:00:00,맑음,11.0,50.0,건축물/창고시설,기타,80,400,1
2022-10-17 11:30:00,맑음,11.0,70.0,건축물/교육연구시설,"운반, 하역",80,19,1
2022-10-17 11:30:00,맑음,15.0,40.0,기타/부지조성,기타,30,19,1
2022-10-17 13:00:00,맑음,16.0,30.0,건축물/기타,기타,5,19,1
2022-10-17 13:00:00,맑음,11.0,40.0,건축물/교육연구시설,기타,90,200,1
2022-10-17 13:10:00,맑음,12.0,60.0,상하수도/하수도,기타,70,19,1
2022-10-17 13:30:00,맑음,22.0,33.0,건축물/운동시설,콘크리트 타설,30,19,1
2022-10-17 14:00:00,맑음,21.0,39.0,건축물/근린생활시설,"해체, 철거",50,19,1
2022-10-17 14:10:00,맑음,20.0,50.0,건축물/관광 휴게시설,기타,70,35,1
2022-10-17 16:00:00,맑음,13.0,65.0,건축물/창고시설,"철근, 연결",20,75,1
2022-10-18 06:40:00,맑음,9.0,52.0,건축물/업무시설,기타,80,75,1
2022-10-18 07:30:00,맑음,15.2,62.0,기타/부지조성,"운반, 하역",80,35,1
2022-10-18 08:10:00,맑음,11.0,37.0,상하수도/상수도,"철근, 연결",90,19,1
2022-10-18 08:30:00,흐림,8.0,60.0,건축물/단독주택,기타,10,19,1
2022-10-18 08:38:00,맑음,14.0,30.0,건축물/근린생활시설,"철근, 연결",90,19,4
2022-10-18 08:50:00,맑음,12.0,35.0,건축물/공장,기타,20,19,1
2022-10-18 10:00:00,맑음,20.0,50.0,건축물/근린생활시설,"철근, 연결",70,19,1
2022-10-18 10:00:00,맑음,13.0,70.0,건축물/공동주택,"철근, 연결",30,200,1
2022-10-18 10:40:00,맑음,9.0,56.0,건축물/단독주택,기타,30,19,1
2022-10-18 11:00:00,맑음,15.0,30.0,건축물/공동주택,"설비, 전기",5,19,1
2022-10-18 12:00:00,맑음,21.0,46.0,건축물/교육연구시설,기타,50,75,4
2022-10-18 13:05:00,맑음,15.0,35.0,건축물/교정 및 군사시설,기타,60,19,1
2022-10-18 13:30:00,강풍,14.0,52.0,건축물/공동주택,기타,90,75,1
2022-10-18 13:30:00,맑음,17.0,70.0,건축물/업무시설,기타,10,19,1
2022-10-18 13:50:00,맑음,17.0,35.0,상하수도/상수도,"철근, 연결",80,35,1
2022-10-18 14:00:00,맑음,14.0,65.0,건축물/업무시설,"운반, 하역",40,200,1
2022-10-18 14:30:00,맑음,16.0,50.0,환경시설/하수처리시설,기타,5,19,2
2022-10-19 07:20:00,맑음,13.0,55.0,상하수도/하수도,기타,80,19,1
2022-10-19 07:30:00,맑음,5.0,81.0,건축물/공장,"마감, 도장",90,500,1
2022-10-19 07:55:00,맑음,23.0,48.0,건축물/공동주택,기타,50,400,1
2022-10-19 08:00:00,맑음,17.0,20.0,건축물/공동주택,"운반, 하역",30,200,2
2022-10-19 08:10:00,맑음,12.0,50.0,건축물/공동주택,콘크리트 타설,60,200,1
2022-10-19 08:30:00,맑음,20.4,36.0,건축물/공동주택,"해체, 철거",20,19,5
2022-10-19 08:30:00,맑음,12.0,78.0,도로/기타,기타,40,19,1
2022-10-19 08:50:00,맑음,15.0,50.0,건축물/공동주택,기타,20,75,1
2022-10-19 09:20:00,맑음,3.0,67.0,건축물/숙박시설,"운반, 하역",10,75,1
2022-10-19 09:30:00,맑음,14.0,10.0,건축물/교정 및 군사시설,"설비, 전기",10,500,1
2022-10-19 09:35:00,맑음,17.0,30.0,건축물/공동주택,기타,5,19,1
2022-10-19 10:00:00,맑음,16.0,30.0,건축물/공동주택,정리,70,75,1
2022-10-19 11:30:00,맑음,11.0,45.0,기타/부지조성,"설비, 전기",10,75,1
2022-10-19 11:40:00,맑음,15.0,40.0,건축물/공동주택,"철근, 연결",90,200,8
2022-10-19 13:10:00,맑음,16.0,48.0,건축물/업무시설,기타,70,75,1
2022-10-19 13:30:00,맑음,20.0,45.0,철도/지하철,기타,30,35,1
2022-10-19 14:00:00,맑음,18.0,20.0,건축물/근린생활시설,"마감, 도장",70,19,1
2022-10-19 14:01:00,맑음,19.0,33.0,건축물/근린생활시설,"설비, 전기",30,35,1
2022-10-19 14:30:00,맑음,16.0,35.0,건축물/공동주택,기타,10,75,1
2022-10-19 14:30:00,맑음,12.0,50.0,건축물/공동주택,정리,30,200,13
2022-10-19 15:30:00,맑음,11.9,60.0,건축물/공동주택,기타,70,19,2
2022-10-19 15:40:00,맑음,12.0,50.0,건축물/공동주택,"해체, 철거",30,200,13
2022-10-20 07:35:00,맑음,6.0,60.0,교량/도로교량,기타,60,200,1
2022-10-20 07:50:00,맑음,9.0,85.0,건축물/창고시설,정리,70,200,1
2022-10-20 09:00:00,맑음,20.0,70.0,건축물/공동주택,기타,20,400,1
2022-10-20 09:00:00,맑음,20.0,40.0,건축물/기타,기타,50,19,1
2022-10-20 09:50:00,맑음,20.0,60.0,건축물/공동주택,기타,70,200,1
2022-10-20 10:00:00,맑음,12.0,50.0,건축물/공동주택,기타,70,500,1
2022-10-20 10:20:00,맑음,15.0,60.0,기타/부지조성,"굴착, 조성",20,75,1
2022-10-20 10:30:00,맑음,17.0,65.0,건축물/창고시설,기타,80,400,1
2022-10-20 11:30:00,맑음,22.0,35.0,건축물/업무시설,"철근, 연결",60,75,1
2022-10-20 12:30:00,맑음,18.0,66.0,건축물/공동주택,기타,40,200,1
2022-10-20 13:00:00,맑음,21.0,50.0,건축물/기타,기타,90,35,1
2022-10-20 14:00:00,맑음,18.0,55.0,도로/기타,"설비, 전기",90,19,2
2022-10-20 14:00:00,맑음,18.0,30.0,기타/부지조성,기타,60,75,1
2022-10-20 14:30:00,맑음,11.0,50.0,건축물/근린생활시설,"운반, 하역",90,35,1
2022-10-20 14:50:00,맑음,11.0,80.0,건축물/업무시설,"철근, 연결",20,19,1
2022-10-20 15:00:00,맑음,19.0,36.0,건축물/공동주택,정리,90,200,4
2022-10-20 15:18:00,맑음,14.0,65.0,건축물/공동주택,"해체, 철거",50,200,1
2022-10-20 15:30:00,맑음,9.0,92.0,하천/기타,"해체, 철거",20,19,1
2022-10-20 16:00:00,흐림,13.0,65.0,건축물/공동주택,기타,10,400,1
2022-10-20 16:00:00,맑음,15.0,30.0,건축물/공장,"철근, 연결",90,500,1
2022-10-20 16:08:00,맑음,9.0,55.0,건축물/판매시설,"철근, 연결",60,19,1
2022-10-20 16:10:00,맑음,16.0,11.0,건축물/교정 및 군사시설,기타,10,500,1
2022-10-20 16:10:00,맑음,20.0,72.0,건축물/운동시설,기타,5,19,1
2022-10-20 16:45:00,맑음,18.0,28.0,터널/철도터널,기타,10,35,1
2022-10-20 18:00:00,맑음,20.0,70.0,건축물/공동주택,기타,50,19,1
2022-10-21 07:10:00,맑음,20.0,30.0,건축물/공동주택,"철근, 연결",30,200,68
2022-10-21 07:50:00,맑음,17.0,70.0,도로/도로,"철근, 연결",60,75,1
2022-10-21 09:30:00,맑음,13.0,56.0,철도/지하철,기타,40,75,9
2022-10-21 09:51:00,맑음,25.0,50.0,교량/도로교량,기타,5,200,1
2022-10-21 10:00:00,맑음,19.0,70.0,건축물/공동주택,"철근, 연결",40,200,2
2022-10-21 10:30:00,맑음,20.0,40.0,건축물/교육연구시설,"철근, 연결",30,35,1
2022-10-21 10:50:00,맑음,12.0,50.0,건축물/근린생활시설,기타,60,19,11
2022-10-21 10:55:00,흐림,19.0,60.0,건축물/종교시설,기타,30,35,3
2022-10-21 11:40:00,맑음,14.0,5.0,댐/용수전용댐,"철근, 연결",80,75,7
2022-10-21 13:10:00,맑음,17.0,85.0,건축물/창고시설,"해체, 철거",50,200,1
2022-10-21 13:30:00,흐림,15.0,40.0,건축물/운수시설,기타,80,75,2
2022-10-21 14:30:00,맑음,25.0,60.0,건축물/공장,기타,40,35,1
2022-10-21 15:00:00,맑음,19.0,65.0,상하수도/하수도,"용접, 보수",20,200,1
2022-10-21 15:00:00,맑음,19.0,60.0,하천/기타,정리,10,19,1
2022-10-21 15:30:00,흐림,13.0,65.0,옹벽 및 절토사면/옹벽,기타,60,35,1
2022-10-21 16:00:00,흐림,22.0,90.0,건축물/공동주택,기타,40,35,1
2022-10-21 17:15:00,맑음,13.0,73.0,건축물/공동주택,기타,30,400,1
2022-10-21 18:45:00,맑음,13.0,73.0,건축물/창고시설,"설비, 전기",90,400,2
2022-10-22 07:30:00,강우,22.0,80.0,건축물/업무시설,기타,20,200,8
2022-10-22 07:30:00,맑음,15.0,20.0,건축물/공동주택,"철근, 연결",30,200,1
2022-10-22 07:55:00,맑음,15.0,70.0,건축물/업무시설,"철근, 연결",10,19,1
2022-10-22 08:35:00,맑음,18.0,60.0,건축물/공동주택,기타,40,400,1
2022-10-22 09:30:00,흐림,8.0,65.0,건축물/공동주택,"철근, 연결",20,200,1
2022-10-22 10:00:00,맑음,20.0,30.0,건축물/단독주택,"해체, 철거",90,19,3
2022-10-22 10:00:00,맑음,17.0,51.0,건축물/업무시설,기타,5,19,1
2022-10-22 10:00:00,맑음,15.0,60.0,건축물/업무시설,"철근, 연결",40,19,1
2022-10-22 10:00:00,흐림,15.0,76.0,건축물/업무시설,"철근, 연결",60,200,1
2022-10-22 10:45:00,맑음,15.0,50.0,건축물/창고시설,"해체, 철거",60,200,1
2022-10-22 11:10:00,맑음,14.0,8.0,건축물/교정 및 군사시설,"마감, 도장",20,35,1
2022-10-22 12:00:00,맑음,13.0,80.0,건축물/공장,기타,90,35,1
2022-10-22 16:30:00,맑음,22.0,7.0,건축물/단독주택,기타,20,19,1
2022-10-23 10:30:00,흐림,12.0,38.0,건축물/공장,"운반, 하역",90,500,2
2022-10-23 14:10:00,맑음,13.0,70.0,건축물/노유자시설,"철근, 연결",30,19,1
2022-10-23 15:00:00,맑음,23.0,10.0,건축물/공동주택,기타,20,35,2
2022-10-23 15:10:00,맑음,13.0,28.0,건축물/교정 및 군사시설,"절단, 가공",30,35,1
2022-10-24 07:20:00,맑음,4.0,40.0,건축물/창고시설,기타,60,200,1
2022-10-24 07:30:00,맑음,10.0,50.0,건축물/공동주택,기타,20,400,28
2022-10-24 08:30:00,맑음,6.0,81.0,상하수도/하수도,"철근, 연결",60,19,1
2022-10-24 09:00:00,흐림,7.0,93.0,건축물/숙박시설,"설비, 전기",10,75,1
2022-10-24 09:10:00,맑음,11.0,41.0,도로/도로,기타,90,200,1
2022-10-24 10:00:00,맑음,12.0,58.0,상하수도/하수도,기타,90,19,1
2022-10-24 10:00:00,맑음,19.9,60.0,건축물/공동주택,"운반, 하역",90,200,13
2022-10-24 10:00:00,맑음,24.2,55.0,건축물/업무시설,"운반, 하역",80,200,1
2022-10-24 10:00:00,맑음,18.0,55.0,건축물/교육연구시설,기타,80,19,5
2022-10-24 12:40:00,맑음,17.0,52.0,건축물/공동주택,"설비, 전기",70,75,1
2022-10-24 13:05:00,맑음,14.0,49.0,도로/도로,기타,5,19,1
2022-10-24 13:05:00,맑음,14.0,50.0,건축물/공동주택,기타,5,19,7
2022-10-24 13:10:00,맑음,16.0,28.0,터널/도로터널,기타,50,35,1
2022-10-24 13:40:00,맑음,14.0,52.0,건축물/공장,기타,90,500,2
2022-10-24 13:40:00,맑음,17.0,52.0,건축물/공동주택,기타,90,19,32
2022-10-24 14:00:00,맑음,11.0,40.0,건축물/공동주택,"운반, 하역",50,200,1
2022-10-24 14:10:00,맑음,13.0,39.0,건축물/공동주택,기타,20,200,1
2022-10-24 14:20:00,맑음,15.0,20.0,건축물/공동주택,"해체, 철거",90,200,1
2022-10-24 14:35:00,맑음,12.0,10.0,건축물/공동주택,"용접, 보수",30,200,2
2022-10-24 15:00:00,맑음,10.0,30.0,건축물/업무시설,"해체, 철거",5,35,1
2022-10-24 15:00:00,맑음,18.0,60.0,건축물/수련시설,기타,10,19,1
2022-10-24 15:00:00,맑음,10.0,55.0,건축물/업무시설,기타,5,19,1
2022-10-24 15:30:00,맑음,17.0,52.0,건축물/공동주택,기타,90,19,32
2022-10-24 15:45:00,맑음,15.0,50.0,건축물/공동주택,"철근, 연결",10,75,1
2022-10-24 16:00:00,맑음,10.0,52.0,건축물/공동주택,"운반, 하역",30,200,1
2022-10-24 16:30:00,맑음,10.0,65.0,건축물/교육연구시설,정리,50,75,1
2022-10-24 16:40:00,맑음,17.0,55.0,건축물/공동주택,기타,50,200,1
2022-10-24 18:00:00,맑음,13.0,38.0,건축물/공장,"운반, 하역",90,500,12
2022-10-25 00:00:00,맑음,12.0,39.0,건축물/공동주택,기타,70,75,1
2022-10-25 04:15:00,맑음,6.0,69.0,건축물/공장,기타,90,500,1
2022-10-25 09:00:00,맑음,17.0,64.0,건축물/공동주택,기타,10,400,1
2022-10-25 09:00:00,맑음,18.0,50.0,건축물/공장,기타,10,35,2
2022-10-25 10:00:00,맑음,8.0,75.0,건축물/공동주택,"철근, 연결",5,200,1
2022-10-25 10:00:00,맑음,15.0,45.0,건축물/창고시설,기타,40,75,1
2022-10-25 10:30:00,맑음,18.0,68.0,도로/도로,기타,70,19,1
2022-10-25 11:00:00,맑음,16.0,60.0,건축물/공동주택,기타,20,500,4
2022-10-25 11:00:00,맑음,17.0,55.0,건축물/공동주택,기타,5,200,2
2022-10-25 11:20:00,맑음,15.0,52.0,건축물/기타,"마감, 도장",10,35,1
2022-10-25 11:40:00,맑음,17.0,58.0,건축물/공동주택,기타,50,200,1
2022-10-25 11:40:00,맑음,16.0,50.0,도로/도로,"마감, 도장",20,19,1
2022-10-25 11:40:00,맑음,21.0,50.0,교량/기타,기타,70,19,1
2022-10-25 14:00:00,맑음,18.0,50.0,옹벽 및 절토사면/옹벽,"철근, 연결",60,75,1
2022-10-25 14:00:00,맑음,16.0,37.0,도로/도로,"철근, 연결",5,19,1
2022-10-25 14:10:00,맑음,16.0,44.0,건축물/공동주택,"해체, 철거",30,200,31
2022-10-25 15:00:00,맑음,16.0,60.0,건축물/업무시설,기타,20,75,1
2022-10-25 15:15:00,맑음,15.0,55.0,환경시설/하수처리시설,기타,50,200,1
2022-10-25 15:20:00,맑음,10.0,50.0,건축물/근린생활시설,기타,50,19,5
2022-10-25 15:20:00,맑음,15.0,30.0,하천/기타,기타,40,500,1
2022-10-25 15:30:00,맑음,20.0,50.0,건축물/공동주택,"설비, 전기",30,200,15
2022-10-25 16:00:00,맑음,9.0,60.0,터널/도로터널,"설비, 전기",40,75,2
2022-10-25 16:10:00,맑음,16.0,44.0,건축물/공동주택,기타,30,200,31
2022-10-25 16:15:00,맑음,22.0,60.0,건축물/공장,기타,10,19,1
2022-10-25 16:30:00,맑음,24.9,60.0,건축물/공동주택,"해체, 철거",50,200,1
2022-10-25 16:35:00,맑음,19.0,80.0,건축물/운동시설,정리,20,19,2
2022-10-25 20:30:00,맑음,18.0,48.0,건축물/운수시설,기타,40,19,1
2022-10-26 07:40:00,맑음,18.0,50.0,건축물/공동주택,기타,40,200,4
2022-10-26 08:00:00,맑음,20.0,35.0,건축물/업무시설,"해체, 철거",5,19,1
2022-10-26 08:30:00,맑음,12.0,65.0,건축물/창고시설,"철근, 연결",80,400,1
2022-10-26 09:00:00,맑음,12.0,52.0,옹벽 및 절토사면/기타,기타,90,75,4
2022-10-26 09:15:00,맑음,14.0,38.0,건축물/업무시설,기타,30,19,1
2022-10-26 09:25:00,맑음,14.0,20.0,건축물/공동주택,"철근, 연결",5,200,2
2022-10-26 09:30:00,흐림,12.0,59.0,하천/기타,"해체, 철거",20,19,1
2022-10-26 10:00:00,맑음,14.0,50.0,건축물/공동주택,기타,90,400,1
2022-10-26 10:00:00,맑음,13.0,30.0,건축물/공동주택,"운반, 하역",80,200,16
2022-10-26 10:00:00,맑음,10.0,99.0,건축물/기타,"용접, 보수",20,35,1
2022-10-26 10:10:00,맑음,22.0,31.0,건축물/공동주택,"해체, 철거",30,200,1
2022-10-26 10:30:00,맑음,17.0,9.0,건축물/교정 및 군사시설,"운반, 하역",10,500,3
2022-10-26 10:30:00,맑음,17.0,40.0,건축물/공동주택,"해체, 철거",10,200,1
2022-10-26 11:10:00,맑음,10.0,50.0,건축물/창고시설,"운반, 하역",20,75,1
2022-10-26 11:30:00,맑음,15.0,30.0,건축물/위험물 저장 및 처리시설,"설비, 전기",80,19,1
2022-10-26 13:15:00,맑음,12.0,58.0,건축물/창고시설,기타,50,400,1
2022-10-26 13:30:00,흐림,17.0,95.0,건축물/교육연구시설,"철근, 연결",30,35,1
2022-10-26 14:00:00,맑음,16.0,36.0,건축물/공동주택,기타,20,200,3
2022-10-26 14:00:00,맑음,15.0,60.0,건축물/공동주택,기타,10,75,4
2022-10-26 14:30:00,맑음,14.0,40.0,건축물/공장,기타,10,75,1
2022-10-26 15:00:00,맑음,25.0,60.0,건축물/공동주택,기타,10,400,1
2022-10-26 15:05:00,맑음,17.0,65.0,건축물/문화 및 집회시설,기타,10,35,1
2022-10-26 16:00:00,흐림,18.0,34.0,건축물/공장,기타,90,500,6
2022-10-26 16:20:00,맑음,19.0,27.0,터널/지하차도,"운반, 하역",80,35,1
2022-10-27 08:00:00,맑음,14.0,70.0,건축물/공동주택,기타,50,500,1
2022-10-27 08:10:00,맑음,20.0,15.0,터널/기타,기타,50,19,3
2022-10-27 08:30:00,맑음,13.0,71.0,건축물/창고시설,"굴착, 조성",50,400,1
2022-10-27 09:00:00,맑음,22.0,65.0,건축물/공동주택,기타,30,75,1
2022-10-27 09:30:00,맑음,20.0,64.0,건축물/공동주택,"철근, 연결",20,200,1
2022-10-27 09:50:00,맑음,20.0,50.0,상하수도/하수도,"운반, 하역",70,19,2
2022-10-27 10:30:00,맑음,17.0,76.0,건축물/공동주택,기타,5,200,1
2022-10-27 10:30:00,맑음,16.0,60.0,건축물/문화 및 집회시설,기타,10,19,1
2022-10-27 10:46:00,흐림,11.0,81.0,건축물/공동주택,"운반, 하역",5,200,2
2022-10-27 10:50:00,맑음,19.0,49.0,건축물/공동주택,"해체, 철거",30,35,1
2022-10-27 11:00:00,맑음,15.0,5.0,도로/도로,"설비, 전기",90,19,1
2022-10-27 11:00:00,맑음,13.0,63.0,건축물/창고시설,"설비, 전기",70,35,1
2022-10-27 11:00:00,맑음,13.0,72.0,건축물/공동주택,기타,20,200,1
2022-10-27 11:10:00,맑음,13.0,65.0,건축물/공장,"철근, 연결",90,500,5
2022-10-27 13:30:00,맑음,15.0,40.0,건축물/공동주택,"철근, 연결",20,200,1
2022-10-27 13:30:00,맑음,16.0,46.0,건축물/공동주택,"철근, 연결",10,200,4
2022-10-27 14:30:00,맑음,18.0,56.0,건축물/공동주택,"철근, 연결",90,400,2
2022-10-27 14:40:00,맑음,4.0,40.0,건축물/근린생활시설,"철근, 연결",40,19,1
2022-10-27 15:00:00,맑음,13.0,59.0,건축물/공동주택,"해체, 철거",10,200,2
2022-10-27 15:30:00,맑음,10.0,77.0,댐/다목적댐,"해체, 철거",70,19,1
2022-10-27 16:00:00,맑음,20.0,36.0,건축물/공동주택,"설비, 전기",70,19,2
2022-10-28 07:15:00,맑음,15.0,70.0,건축물/공동주택,기타,10,200,12
2022-10-28 07:20:00,맑음,22.0,60.0,건축물/공동주택,"용접, 보수",50,35,1
2022-10-28 07:30:00,흐림,10.0,40.0,도로/도로,기타,50,19,1
2022-10-28 08:10:00,맑음,22.0,60.0,건축물/공동주택,"철근, 연결",50,200,1
2022-10-28 08:40:00,맑음,14.0,55.0,건축물/공동주택,"운반, 하역",70,35,1
2022-10-28 09:00:00,맑음,21.0,49.0,건축물/공동주택,기타,90,200,1
2022-10-28 09:30:00,맑음,19.0,77.0,건축물/근린생활시설,"철근, 연결",30,19,1
2022-10-28 10:00:00,맑음,21.0,58.0,건축물/공동주택,기타,20,500,2
2022-10-28 10:00:00,맑음,17.0,35.0,건축물/공동주택,"철근, 연결",70,75,1
2022-10-28 10:30:00,맑음,13.0,35.0,건축물/공장,콘크리트 타설,20,35,1
2022-10-28 10:30:00,맑음,17.0,70.0,상하수도/하수도,"철근, 연결",90,19,2
2022-10-28 11:30:00,맑음,14.0,25.0,건축물/공동주택,"철근, 연결",40,400,2
2022-10-28 12:40:00,맑음,20.0,66.0,상하수도/상수도,기타,60,19,2
2022-10-28 13:00:00,맑음,13.0,44.0,건축물/교육연구시설,"운반, 하역",90,19,1
2022-10-28 13:10:00,맑음,18.0,4.0,건축물/업무시설,"철근, 연결",10,35,1
2022-10-28 13:40:00,맑음,12.0,60.0,철도/지하철,"철근, 연결",70,200,1
2022-10-28 15:00:00,맑음,17.0,55.0,건축물/업무시설,"해체, 철거",40,500,1
2022-10-28 15:15:00,맑음,22.2,44.0,건축물/교육연구시설,"철근, 연결",40,35,2
2022-10-28 15:20:00,맑음,14.9,30.0,건축물/공동주택,기타,70,400,3
2022-10-28 15:30:00,맑음,21.0,35.0,하천/보,"해체, 철거",20,19,1
2022-10-28 15:30:00,맑음,18.0,40.0,건축물/공동주택,정리,5,19,1
2022-10-28 15:40:00,맑음,17.0,63.0,건축물/업무시설,"설비, 전기",70,35,1
2022-10-28 16:00:00,맑음,14.0,70.0,도로/도로,"설비, 전기",80,19,1
2022-10-28 16:14:00,맑음,24.0,30.0,건축물/기타,"철근, 연결",5,19,1
2022-10-28 16:20:00,흐림,19.0,73.0,건축물/근린생활시설,"철근, 연결",60,35,1
2022-10-28 17:00:00,맑음,17.0,60.0,도로/도로,"운반, 하역",70,19,1
2022-10-29 07:20:00,흐림,9.0,50.0,건축물/공장,기타,10,19,1
2022-10-29 08:10:00,맑음,13.0,65.0,건축물/공동주택,기타,90,200,7
2022-10-29 08:20:00,맑음,15.0,48.0,건축물/근린생활시설,기타,90,35,2
2022-10-29 09:25:00,맑음,13.0,93.0,하천/배수펌프장,"해체, 철거",10,19,1
2022-10-29 10:14:00,맑음,15.0,66.0,건축물/공동주택,"철근, 연결",5,19,7
2022-10-29 10:15:00,맑음,21.0,54.0,건축물/업무시설,"철근, 연결",5,19,1
2022-10-29 10:20:00,맑음,15.0,10.0,건축물/공동주택,기타,10,75,2
2022-10-29 10:40:00,맑음,15.0,40.0,건축물/공동주택,"운반, 하역",20,200,2
2022-10-29 13:30:00,맑음,24.0,50.0,건축물/노유자시설,"철근, 연결",90,19,1
2022-10-29 14:30:00,맑음,10.0,50.0,건축물/단독주택,기타,90,19,1
2022-10-29 14:40:00,맑음,19.0,60.0,상하수도/상수도,"철근, 연결",80,19,1
